HSF,At3g02990
HSF,At2g26150
HSF,At5g03720
HSF,At4g18880
HSF,At5g45710
HSF,At4g13980
HSF,At5g43840
HSF,At3g22830
HSF,At3g51910
HSF,At3g63350
HSF,At1g67970
HSF,At5g54070
HSF,At4g36990
HSF,At5g62020
HSF,At4g11660
HSF,At2g41690
HSF,At1g46264
HSF,At3g24520
JUMONJI,At1g08620
JUMONJI,At1g30810
JUMONJI,At2g34880
JUMONJI,At2g38950
JUMONJI,At4g20400
MADS,At1g01530
MADS,At1g17310
MADS,At1g18750
MADS,At1g22130
MADS,At1g22590
MADS,At1g24260
MADS,At1g26310
MADS,At1g28450
MADS,At1g28460
MADS,At1g29960
MADS,At1g31140
MADS,At1g31630
MADS,At1g31640
MADS,At1g33070
MADS,At1g46408
MADS,At1g47760
MADS,At1g48150
MADS,At1g54760
MADS,At1g59810
MADS,At1g60040
MADS,At1g60880
MADS,At1g60920
MADS,At1g65300
MADS,At1g65330
MADS,At1g65360
MADS,At1g69120
MADS,At1g69540
MADS,At1g71692
MADS,At1g72350
MADS,At1g77080
MADS,At1g77950
MADS,At1g77980
MADS,At2g03060
MADS,At2g03710
MADS,At2g11990
MADS,At2g14210
MADS,At2g15660
MADS,At2g22540
MADS,At2g22630
MADS,At2g24840
MADS,At2g26320
MADS,At2g26880
MADS,At2g28700
MADS,At2g34440
MADS,At2g40210
MADS,At2g42830
MADS,At2g45650
MADS,At2g45660
MADS,At3g02310
MADS,At3g04100
MADS,At3g05860
MADS,At3g18650
MADS,At3g30260
MADS,At3g54340
MADS,At3g57230
MADS,At3g57390
MADS,At3g58780
MADS,At3g61120
MADS,At3g66656
MADS,At4g02240
MADS,At4g09960
MADS,At4g11250
MADS,At4g11880
MADS,At4g18960
MADS,At4g22950
MADS,At4g24540
MADS,At4g36590
MADS,At4g37940
MADS,At5g04640
MADS,At5g06500
MADS,At5g10140
MADS,At5g13790
MADS,At5g15800
MADS,At5g20240
MADS,At5g23260
MADS,At5g26575
MADS,At5g26630
MADS,At5g26650
MADS,At5g26870
MADS,At5g26950
MADS,At5g27050
MADS,At5g27070
MADS,At5g27090
MADS,At5g27130
MADS,At5g27580
MADS,At5g27960
MADS,At5g37420
MADS,At5g38620
MADS,At5g38740
MADS,At5g39750
MADS,At5g39810
MADS,At5g40120
MADS,At5g40220
MADS,At5g41200
MADS,At5g48670
MADS,At5g49420
MADS,At5g49490
MADS,At5g51860
MADS,At5g51870
MADS,At5g55690
MADS,At5g58890
MADS,At5g60440
MADS,At5g60910
MADS,At5g62165
MADS,At5g65050
MADS,At5g65060
MADS,At5g65070
MADS,At5g65080
MADS,At5g65330
MYB,At3g27920
MYB,At3g09230
MYB,At2g47190
MYB,At1g22640
MYB,At4g38620
MYB,At3g13540
MYB,At4g09460
MYB,At2g16720
MYB,At1g35515
MYB,At5g16770
MYB,At3g12820
MYB,At3g62610
MYB,At2g47460
MYB,At1g06180
MYB,At2g31180
MYB,At3g23250
MYB,At5g15310
MYB,At3g61250
MYB,At4g25560
MYB,At5g52260
MYB,At1g66230
MYB,At3g27810
MYB,At5g40430
MYB,At5g40330
MYB,At5g40350
MYB,At2g39880
MYB,At3g13890
MYB,At3g53200
MYB,At5g61420
MYB,At5g07690
MYB,At3g28910
MYB,At1g74650
MYB,At4g34990
MYB,At5g06100
MYB,At5g60890
MYB,At3g28470
MYB,At5g57620
MYB,At5g23000
MYB,At2g36890
MYB,At4g17785
MYB,At5g14340
MYB,At4g28110
MYB,At4g12350
MYB,At5g16600
MYB,At5g67300
MYB,At3g48920
MYB,At5g12870
MYB,At1g18710
MYB,At3g46130
MYB,At5g54230
MYB,at1g57557
MYB,At1g18570
MYB,At1g17950
MYB,At5g65230
MYB,At1g73410
MYB,At4g01680
MYB,At5g17800
MYB,At3g01530
MYB,At1g16490
MYB,At5g59780
MYB,At1g08810
MYB,At1g09540
MYB,At1g68320
MYB,At1g79180
MYB,At5g11050
MYB,At3g11440
MYB,At5g14750
MYB,At3g12720
MYB,At5g65790
MYB,At4g33450
MYB,At2g23290
MYB,At3g24310
MYB,At1g56160
MYB,At4g37260
MYB,At4g05100
MYB,At1g56650
MYB,At5g07700
MYB,At3g50060
MYB,At5g49620
MYB,At4g13480
MYB,At5g56110
MYB,At2g26960
MYB,At5g52600
MYB,At3g08500
MYB,At3g49690
MYB,At4g22680
MYB,At5g26660
MYB,At4g37780
MYB,At2g02825
MYB,At5g39700
MYB,At1g66390
MYB,At2g37630
MYB,At5g10280
MYB,At1g34670
MYB,At3g47600
MYB,At1g74430
MYB,At5g62470
MYB,At4g26930
MYB,At4g18770
MYB,At5g62320
MYB,At2g25230
MYB,At2g32460
MYB,At4g21440
MYB,At1g63910
MYB,At2g26950
MYB,At1g69560
MYB,At3g01140
MYB,At3g02940
MYB,At3g06490
MYB,At3g55730
MYB,At3g29020
MYB,At5g49330
MYB,At1g48000
MYB,At1g66370
MYB,At1g66380
MYB,At5g40360
MYB,At1g25340
MYB,At1g26780
MYB,At3g27785
MYB,At5g58850
MYB,At5g55020
MYB,At3g30210
MYB,At1g74080
MYB,At5g35550
MYB,At1g14350
MYB,At4g32730
MYB,At4g32730
MYB,At4g00540
MYB,At3g09370
MYB,At5g11510
MYB,At5g02320
MYB-related,At1g01060
MYB-related,At1g01520
MYB-related,At1g18330
MYB-related,At1g19000
MYB-related,At1g70000
MYB-related,At1g74840
MYB-related,At2g46830
MYB-related,At3g09600
MYB-related,At3g10113
MYB-related,At3g10580
MYB-related,At3g10590
MYB-related,At3g16350
MYB-related,At4g01280
MYB-related,At4g09450
MYB-related,At5g02840
MYB-related,At5g37260
MYB-related,At5g47390
MYB-related,At5g52660
MYB-related,At5g56840
MYB-related,At5g61620
MYB-related,At1g01380
MYB-related,At1g18960
MYB-related,At1g71030
MYB-related,At2g30420
MYB-related,At2g46410
MYB-related,At4g01060
MYB-related,At5g53200
MYB-related,At1g09710
MYB-related,At1g58220
MYB-related,At1g06910
MYB-related,At1g07540
MYB-related,At1g15720
MYB-related,At1g17460
MYB-related,At1g17520
MYB-related,At1g49950
MYB-related,At1g72650
MYB-related,At1g72740
MYB-related,At3g12560
MYB-related,At3g46590
MYB-related,At3g49850
MYB-related,At3g53790
MYB-related,At4g12670
MYB-related,At5g03780
MYB-related,At5g13820
MYB-related,At5g59430
MYB-related,At5g67580
MYB-related,At1g19510
MYB-related,At1g75250
MYB-related,At2g21650
MYB-related,At4g36570
MYB-related,At4g39250
MYB-related,At1g49010
MYB-related,At2g38090
MYB-related,At3g11280
MYB-related,At5g01200
MYB-related,At5g04760
MYB-related,At5g05790
MYB-related,At5g08520
MYB-related,At5g23650
MYB-related,At5g58900
MYB-related,At1g09770
MYB-related,At3g18100
MYB-related,At5g41020
MYB-related,At2g03470
MYB-related,At2g13960
MYB-related,At4g11400
MYB-related,At5g04100
NAC,At5g18270
NAC,At5g53950
NAC,At3g15170
NAC,At3g04060
NAC,At3g18400
NAC,At2g24430
NAC,At5g39610
NAC,At1g76420
NAC,At5g61430
NAC,At3g29035
NAC,At5g07680
NAC,At1g33280
NAC,At4g10350
NAC,At3g10490
NAC,At2g46770
NAC,At3g03200
NAC,At3g10500
NAC,At4g17980
NAC,At5g46590
NAC,At1g54330
NAC,At1g77450
NAC,At5g63790
NAC,At5g08790
NAC,At1g34180
NAC,At3g15510
NAC,At3g04070
NAC,At3g15500
NAC,At2g33480
NAC,At1g65910
NAC,At1g52890
NAC,At4g27410
NAC,At1g61110
NAC,At1g69490
NAC,At2g02450
NAC,At1g02220
NAC,At1g02250
NAC,At1g28470
NAC,At1g32870
NAC,At1g34190
NAC,At1g71930
NAC,At1g79580
NAC,At2g17040
NAC,At2g27300
NAC,At2g43000
NAC,At3g55210
NAC,At3g56530
NAC,At3g61910
NAC,At4g28530
NAC,At4g35580
NAC,At4g36160
NAC,At5g13180
NAC,At5g17260
NAC,At5g22290
NAC,At5g66300
NAC,At1g32510
NAC,At1g12260
NAC,At1g62700
NAC,At1g32770
NAC,At2g18060
NAC,At3g57150
NAC,At1g01010
NAC,At1g01720
NAC,At1g33060
NAC,At1g56010
NAC,At3g44350
NAC,At3g49530
NAC,At5g04400
NAC,At5g22380
NAC,At5g24590
NAC,At5g39820
NAC,At5g62380
NAC,At5g04410
NAC,At1g52880
NAC,At3g10480
NAC,At1g26870
NAC,At5g09330
NAC,At5g64060
NAC,At3g17730
NAC,At3g04420
NAC,At1g02230
NAC,At3g04410
NAC,At3g56570
NAC,At4g28500
NAC,At5g56620
NAC,At4g37130
NAC,At5g39690
NAC,At5g39540
NAC,At3g56560
NAC,At3g44290
NAC,At1g76420
NAC,At5g24590
NAC,At1g60280
NAC,At1g60300
NAC,At1g60340
NAC,At1g60350
NAC,At1g60380
NLP,At2g17150
NLP,At4g35270
NLP,At4g38340
NLP,At1g20640
NLP,At1g76350
NLP,At1g64530
NLP,At4g24020
NLP,At2g43500
NLP,At3g59580
Orphan,At5g61850
Orphan,At1g06040
PHD,At5g22260
PHD,At1g05380
PHD,At2g36720
PHD,At3g14980
PHD,At3g53680
PHD,At4g14920
PHD,At5g12400
PHD,At5g35210
PHD,At5g36670
PHD,At5g58610
PHD,At5g63900
RAV,At1g68840
RAV,At1g13260
RAV,At2g46870
RAV,At3g25730
RAV,At4g01500
RAV,At3g61970
RAV,At2g36080
RAV,At1g50680
RAV,At1g51120
RAV,At5g06250
RAV,At3g11580
REM,At4g31610
REM,At4g31620
REM,At4g31630
REM,At4g31640
REM,At4g31650
REM,At4g31660
REM,At4g31680
REM,At4g31690
REM,At2g24700
REM,At2g24690
REM,At2g24680
REM,At2g24650
REM,At4g33280
REM,At1g26680
REM,At2g46730
REM,At1g49480
REM,At3g53310
REM,At3g06220
REM,At3g46770
REM,At5g09780
REM,At2g24630
SBP,At2g47070
SBP,At3g60030
SBP,At1g20980
SBP,At1g76580
SBP,At2g33810
SBP,At3g15270
SBP,At5g18830
SBP,At1g02065
SBP,At1g69170
SBP,At5g50570
SBP,At3g57920
SBP,At2g42200
SBP,At1g27360
SBP,At1g27370
SBP,At1g53160
SBP,At5g43270
TCP,At1g68800
TCP,At1g35560
TCP,At3g15030
TCP,At4g18390
TCP,At1g69690
TCP,At1g58100
TCP,At2g31070
TCP,At2g30410
TCP,At5g08330
TCP,At5g41030
TCP,At5g23280
TCP,At5g16070
TCP,At3g45150
TCP,At2g37000
TCP,At1g53230
TCP,At3g27010
TCP,At5g08070
TCP,At5g51910
TCP,At2g45680
TCP,At1g30210
TCP,At5g60970
TCP,At1g72010
TCP,At3g18550
TCP,At3g02150
TCP,At3g47620
TCP,At4g37490
Trihelix,At1g76890
Trihelix,At1g33240
Trihelix,At1g76880
Trihelix,At5g03680
Trihelix,At5g47660
Trihelix,At5g28300
Trihelix,At3g10000
Trihelix,At3g25990
Trihelix,At2g38250
Trihelix,At5g01380
Trihelix,At1g13450
Trihelix,At1g54060
Trihelix,At5g14540
Trihelix,At1g26150
Trihelix,At1g68690
Trihelix,At3g19020
Trihelix,At1g49490
Trihelix,At3g01560
Trihelix,At4g18670
Trihelix,At2g15880
Trihelix,At1g23540
Trihelix,At4g32710
Trihelix,At1g12040
Trihelix,At4g33970
Trihelix,At1g70460
Trihelix,At5g38560
Trihelix,At4g29030
Trihelix,At3g14180
Trihelix,At1g11850
TUB,At1g76900
TUB,At1g25280
TUB,At1g43640
TUB,At2g47900
TUB,At3g06380
TUB,At2g18280
TUB,At1g53320
TUB,At1g47270
TUB,At5g18680
TUB,At1g16070
VOZ,At1g28520
VOZ,At2g42400
Whirly,At1g14410
Whirly,At1g71260
Whirly,At2g02740
WRKY,At2g04880
WRKY,At4g24240
WRKY,At5g56270
WRKY,At2g47260
WRKY,At2g03340
WRKY,At1g13960
WRKY,At1g55600
WRKY,At2g44745
WRKY,At4g12020
WRKY,At4g26640
WRKY,At2g30250
WRKY,At5g07100
WRKY,At4g30930
WRKY,At2g38470
WRKY,At4g26440
WRKY,At2g37260
WRKY,At3g01970
WRKY,At3g01080
WRKY,At4g31800
WRKY,At1g80840
WRKY,At2g25000
WRKY,At1g62300
WRKY,At1g68150
WRKY,At1g69810
WRKY,At4g04450
WRKY,At4g01720
WRKY,At1g18860
WRKY,At5g15130
WRKY,At5g46350
WRKY,At4g39410
WRKY,At5g41570
WRKY,At4g18170
WRKY,At2g46130
WRKY,At5g49520
WRKY,At5g43290
WRKY,At5g26170
WRKY,At5g64810
WRKY,At1g64000
WRKY,At1g69310
WRKY,At2g21900
WRKY,At3g62340
WRKY,At4g22070
WRKY,At1g29860
WRKY,At5g13080
WRKY,At4g31550
WRKY,At2g23320
WRKY,At2g24570
WRKY,At2g30590
WRKY,At3g04670
WRKY,At5g28650
WRKY,At1g30650
WRKY,At5g45050
WRKY,At4g01250
WRKY,At5g52830
WRKY,At4g23550
WRKY,At2g34830
WRKY,At1g29280
WRKY,At3g58710
WRKY,At5g24110
WRKY,At5g22570
WRKY,At4g11070
WRKY,At2g46400
WRKY,At5g45270
WRKY,At4g23810
WRKY,At2g40750
WRKY,At2g40740
WRKY,At5g01900
WRKY,At1g66600
WRKY,At1g66560
WRKY,At1g80590
WRKY,At1g66550
WRKY,At3g56400
ZF-HD,At2g02540
ZF-HD,At4g24660
ZF-HD,At5g39760
ZF-HD,At2g18350
ZF-HD,At5g65410
ZF-HD,At5g60480
ZF-HD,At5g42780
ZF-HD,At3g50890
ZF-HD,At1g69600
ZF-HD,At5g15210
ZF-HD,At1g14440
ZF-HD,At1g14687
ZF-HD,At1g75240
ZF-HD,At3g28920
ZF-HD,At1g74660
ZIM,At4g14713
ZIM,At4g14720
